n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,min_child_weight,mean_loss,mean_mae,mean_mape,execution_time
200,0.01,4,0.7,0.8,0.3,1,276.1266016331898,13.102638457872475,0.1524657989687539,33.67037630081177
200,0.01,4,0.7,0.8,0.3,3,276.0660770999905,13.101599421468473,0.1524569747896904,33.58922624588013
200,0.01,4,0.7,0.8,0.3,5,276.2933959464864,13.105020714986242,0.15253698842383823,33.57662558555603
200,0.01,4,0.7,1.0,0.0,1,265.8989715152475,12.905716040286322,0.15132597998041777,38.48192286491394
200,0.01,4,0.7,1.0,0.0,3,265.5486563945122,12.897868954781245,0.15125865493971674,38.33830761909485
200,0.01,4,0.7,1.0,0.0,5,265.34035578697853,12.897248538474969,0.15126355444671527,38.513471364974976
200,0.01,4,0.7,1.0,0.1,1,264.4953655028328,12.88075574036213,0.15102416854087158,38.948540449142456
200,0.01,4,0.7,1.0,0.1,3,264.6338185619005,12.883428042449674,0.1510321366763016,38.58400559425354
200,0.01,4,0.7,1.0,0.1,5,264.8952217965809,12.892102090717078,0.15122166921997904,38.503631591796875
200,0.01,4,0.7,1.0,0.3,1,265.93702063670946,12.915227549014068,0.1516631164568304,38.92277956008911
200,0.01,4,0.7,1.0,0.3,3,265.9419291172113,12.915384716275364,0.1516642492215445,38.203418016433716
200,0.01,4,0.7,1.0,0.3,5,265.5513015236397,12.905359939255266,0.1515670747427763,37.544793367385864
200,0.01,4,0.8,0.7,0.0,1,277.4496429201563,13.14044564681848,0.1524355663070435,34.6404767036438
200,0.01,4,0.8,0.7,0.0,3,277.51819606219453,13.142674155817362,0.15249484964120996,34.442692279815674
200,0.01,4,0.8,0.7,0.0,5,277.3256383204922,13.134252977943172,0.15234037459969002,34.315834045410156
200,0.01,4,0.8,0.7,0.1,1,277.88231745170697,13.150445361120266,0.15261178662719835,34.70400953292847
200,0.01,4,0.8,0.7,0.1,3,278.4057315450819,13.160180922847868,0.1526987716499973,34.60879898071289
200,0.01,4,0.8,0.7,0.1,5,277.56143652836096,13.143657192201971,0.15247459982818407,34.51097655296326
200,0.01,4,0.8,0.7,0.3,1,279.5727311686839,13.175143031406666,0.15301228319940693,33.76204228401184
200,0.01,4,0.8,0.7,0.3,3,279.36406060087745,13.17206978384391,0.15298328246061177,33.527177810668945
200,0.01,4,0.8,0.7,0.3,5,279.1348164206397,13.164777399867818,0.15285367042498324,33.64614987373352
200,0.01,4,0.8,0.8,0.0,1,275.61987965827416,13.091453695387106,0.1520609739184558,34.52598261833191
200,0.01,4,0.8,0.8,0.0,3,276.52763299356343,13.114216234522726,0.152468744336242,33.385080099105835
200,0.01,4,0.8,0.8,0.0,5,276.29512677681817,13.108826806625835,0.15242099423208036,33.31485867500305
200,0.01,4,0.8,0.8,0.1,1,275.65185853088593,13.090781933164685,0.15204839106101736,33.84172344207764
200,0.01,4,0.8,0.8,0.1,3,276.4979315052574,13.111715213983056,0.1524203499064542,34.23572540283203
200,0.01,4,0.8,0.8,0.1,5,275.9888521200621,13.102444660332026,0.1523856312014934,34.24301528930664
200,0.01,4,0.8,0.8,0.3,1,277.2748587401944,13.143142873319814,0.1528719232690887,33.72061610221863
200,0.01,4,0.8,0.8,0.3,3,277.5299237977903,13.150186914584957,0.15301886169676096,33.4453501701355
200,0.01,4,0.8,0.8,0.3,5,277.57381034048933,13.150203598950032,0.15301862407587838,33.409380197525024
200,0.01,4,0.8,1.0,0.0,1,261.62868161952525,12.803111972557545,0.1500130280002459,38.405181646347046
200,0.01,4,0.8,1.0,0.0,3,261.86801309715406,12.805578385470133,0.1500740666298237,37.81687664985657
200,0.01,4,0.8,1.0,0.0,5,263.02146738850143,12.842679417692494,0.15055089096049024,38.32074975967407
200,0.01,4,0.8,1.0,0.1,1,261.048549215803,12.786530728969554,0.14985694116078174,38.90893030166626
200,0.01,4,0.8,1.0,0.1,3,261.4353024101945,12.794936332917414,0.15002868511277606,38.56263828277588
200,0.01,4,0.8,1.0,0.1,5,262.4611498305129,12.826914604184516,0.1504110240706195,38.55099010467529
200,0.01,4,0.8,1.0,0.3,1,263.2544079121932,12.847938252040237,0.15086857475815832,37.865797996520996
200,0.01,4,0.8,1.0,0.3,3,263.72579127933807,12.859409067308667,0.15105758019815246,37.820250034332275
200,0.01,4,0.8,1.0,0.3,5,262.329888857632,12.830432045568731,0.1506608776763848,37.717721462249756
200,0.01,4,1.0,0.7,0.0,1,277.57036542411197,13.123333904486485,0.15240159128698394,34.54752469062805
200,0.01,4,1.0,0.7,0.0,3,276.33555920898505,13.11054668789669,0.15236931546732918,34.57702136039734
200,0.01,4,1.0,0.7,0.0,5,276.29262742609666,13.104872212221322,0.15235962456559388,34.241387605667114
200,0.01,4,1.0,0.7,0.1,1,277.7914939482275,13.135659883056038,0.15263339946792043,34.34317970275879
200,0.01,4,1.0,0.7,0.1,3,276.59531311619736,13.116996843438525,0.15252886946843192,34.15754675865173
200,0.01,4,1.0,0.7,0.1,5,277.026555865985,13.121797226017325,0.15259013169979782,34.39559197425842
200,0.01,4,1.0,0.7,0.3,1,278.5849956593212,13.152111255484135,0.15301146016635334,34.21193838119507
200,0.01,4,1.0,0.7,0.3,3,277.88794243424206,13.141045744214132,0.15290895525443496,33.97620511054993
200,0.01,4,1.0,0.7,0.3,5,277.89576934904574,13.144660645576,0.15294738620995713,33.19452142715454
200,0.01,4,1.0,0.8,0.0,1,276.9863519959955,13.094610781306281,0.15229752559050408,34.536861181259155
200,0.01,4,1.0,0.8,0.0,3,276.9269582061466,13.097893101022073,0.15240694062845553,34.38194417953491
200,0.01,4,1.0,0.8,0.0,5,277.8859401889323,13.11325425985742,0.15245424400391572,34.058735847473145
200,0.01,4,1.0,0.8,0.1,1,275.66502426169984,13.069823458393302,0.152230704223663,34.48894906044006
200,0.01,4,1.0,0.8,0.1,3,275.61920535240466,13.06805711356709,0.15219674440320527,34.34724283218384
200,0.01,4,1.0,0.8,0.1,5,276.4561059891315,13.082675831324892,0.15229013608552694,34.174195528030396
200,0.01,4,1.0,0.8,0.3,1,275.8374553430482,13.070599118495918,0.15219653300860891,34.08254408836365
200,0.01,4,1.0,0.8,0.3,3,275.8374553430482,13.070599118495918,0.15219653300860891,33.28310775756836
200,0.01,4,1.0,0.8,0.3,5,275.8901913200367,13.077070608946233,0.1522614838323167,33.31106424331665
200,0.01,4,1.0,1.0,0.0,1,261.8214119946494,12.819654275827954,0.15047998068078583,38.40544295310974
200,0.01,4,1.0,1.0,0.0,3,262.21253553281514,12.82969925344209,0.1506320736927264,38.45023703575134
200,0.01,4,1.0,1.0,0.0,5,262.09804870519,12.823447340934964,0.15065726680605535,38.433889865875244
200,0.01,4,1.0,1.0,0.1,1,261.8279222129534,12.829552016021738,0.15073319505463412,38.5564980506897
200,0.01,4,1.0,1.0,0.1,3,261.6701653695906,12.822737743000197,0.15067036124645966,38.40816950798035
200,0.01,4,1.0,1.0,0.1,5,261.9419943486638,12.826821834031492,0.15071719512363618,37.779510736465454
200,0.01,4,1.0,1.0,0.3,1,266.67058395827456,12.912571182286614,0.15154020370772298,37.88922619819641
200,0.01,4,1.0,1.0,0.3,3,266.67058395827456,12.912571182286614,0.15154020370772298,38.1521532535553
200,0.01,4,1.0,1.0,0.3,5,266.7255147794183,12.917451867614005,0.15158695876376532,37.5219190120697
200,0.01,6,0.7,0.7,0.0,1,312.6059518988523,14.044668694867187,0.16269349704887764,84.99563550949097
200,0.01,6,0.7,0.7,0.0,3,313.7622580620832,14.089359741230556,0.16334374222643844,83.80901265144348
200,0.01,6,0.7,0.7,0.0,5,316.30526689096484,14.130664720311492,0.1639767157527663,83.0046157836914
200,0.01,6,0.7,0.7,0.1,1,313.0470062844481,14.079892260745776,0.16329974898117555,73.68167662620544
200,0.01,6,0.7,0.7,0.1,3,314.54330165509987,14.122216264278327,0.16391876395388258,72.39610981941223
200,0.01,6,0.7,0.7,0.1,5,315.0567802261541,14.129673457005284,0.1642167280683494,71.99550342559814
200,0.01,6,0.7,0.7,0.3,1,308.1029380790917,13.973982940773261,0.1617636800302605,58.70403075218201
200,0.01,6,0.7,0.7,0.3,3,308.20856102205863,13.97706029263777,0.16178478811948588,58.258256912231445
200,0.01,6,0.7,0.7,0.3,5,309.0424928005298,13.989388152185166,0.16191157787703103,57.872979402542114
200,0.01,6,0.7,0.8,0.0,1,308.7360689423753,13.971336088523561,0.16227784683758054,88.5750961303711
200,0.01,6,0.7,0.8,0.0,3,313.6675042461404,14.100065693775317,0.1638359852016024,86.35203456878662
200,0.01,6,0.7,0.8,0.0,5,311.3649039528202,14.032572609852782,0.1632734024725717,84.84997963905334
200,0.01,6,0.7,0.8,0.1,1,308.2792967520385,13.982279799704873,0.16252078672971731,75.58207941055298
200,0.01,6,0.7,0.8,0.1,3,310.5025519578554,14.033871558879692,0.163174392266121,74.33113408088684
200,0.01,6,0.7,0.8,0.1,5,309.91937460994666,14.016194810125581,0.16322544038486267,73.85920906066895
200,0.01,6,0.7,0.8,0.3,1,305.0529439953043,13.914211651706747,0.16126795861114748,59.73292303085327
200,0.01,6,0.7,0.8,0.3,3,306.25407801400866,13.935227205009738,0.1614515299542698,59.18847036361694
200,0.01,6,0.7,0.8,0.3,5,305.7259249743378,13.92397386559043,0.16131960364794046,58.956783056259155
200,0.01,6,0.7,1.0,0.0,1,299.8558806026948,13.752198958653537,0.1608328292764359,98.52219796180725
200,0.01,6,0.7,1.0,0.0,3,300.9520950873466,13.77898199517045,0.1614585400384465,95.5820848941803
200,0.01,6,0.7,1.0,0.0,5,299.2727162829345,13.756048509067078,0.1611952751423994,94.31584143638611
200,0.01,6,0.7,1.0,0.1,1,298.8418031617561,13.756828616930264,0.16093795831030952,84.02475214004517
200,0.01,6,0.7,1.0,0.1,3,299.78471877830503,13.77431847536962,0.16123438447451321,80.68416023254395
200,0.01,6,0.7,1.0,0.1,5,300.74902087103214,13.797746738676125,0.16172933986939983,79.21402525901794
200,0.01,6,0.7,1.0,0.3,1,291.2709701288937,13.57369850247209,0.1584958838892619,66.9331693649292
200,0.01,6,0.7,1.0,0.3,3,291.3204400215042,13.57617895084814,0.15851389084920794,66.12504601478577
200,0.01,6,0.7,1.0,0.3,5,291.3218044749026,13.581668863067616,0.15854868419732374,65.33351302146912
200,0.01,6,0.8,0.7,0.0,1,314.0016188100609,14.069159646527552,0.16335893256433082,85.46263098716736
200,0.01,6,0.8,0.7,0.0,3,315.35890165203386,14.092122347084564,0.1636142301375894,83.37021112442017
200,0.01,6,0.8,0.7,0.0,5,313.09543103448885,14.031867307585877,0.1631186291090288,82.40985560417175
200,0.01,6,0.8,0.7,0.1,1,314.90744672573226,14.089132945484863,0.16356662980945463,74.24682331085205
200,0.01,6,0.8,0.7,0.1,3,314.6507160453823,14.082579621195976,0.16354002229577153,73.49402618408203
200,0.01,6,0.8,0.7,0.1,5,314.6896005236315,14.069086336335555,0.16352703498213073,72.77550506591797
200,0.01,6,0.8,0.7,0.3,1,310.51233576147774,14.039178844744363,0.16252522083013177,60.43466377258301
200,0.01,6,0.8,0.7,0.3,3,309.92322050553196,14.028466314968213,0.16243346776272521,59.619540214538574
200,0.01,6,0.8,0.7,0.3,5,310.234098918737,14.030384582974003,0.16244265337114464,59.79992890357971
200,0.01,6,0.8,0.8,0.0,1,314.5236743120071,14.085695607323945,0.1635318164124348,89.10728859901428
200,0.01,6,0.8,0.8,0.0,3,314.7777862087832,14.083996229991223,0.16373300511189362,86.99237537384033
200,0.01,6,0.8,0.8,0.0,5,318.3315847074807,14.170724671672636,0.1647114950306547,85.52271556854248
200,0.01,6,0.8,0.8,0.1,1,315.0009291515802,14.108727409442206,0.16407549859396459,76.72285580635071
200,0.01,6,0.8,0.8,0.1,3,313.9298903086441,14.08580223108565,0.16388922192964445,75.21023869514465
200,0.01,6,0.8,0.8,0.1,5,314.99849899484315,14.123105879656723,0.16425463718440633,74.63603234291077
200,0.01,6,0.8,0.8,0.3,1,308.759350814192,13.995579454741337,0.16243173850078158,61.22205471992493
200,0.01,6,0.8,0.8,0.3,3,308.87234050800066,13.998769280319507,0.16245495315073932,60.46703743934631
200,0.01,6,0.8,0.8,0.3,5,309.71161918376686,14.022819994345795,0.16269549124933608,60.32736015319824
200,0.01,6,0.8,1.0,0.0,1,304.17063583267543,13.849600516408259,0.16221482216636263,98.92487001419067
200,0.01,6,0.8,1.0,0.0,3,306.318461971102,13.902660347359939,0.16288599105382515,96.3494758605957
200,0.01,6,0.8,1.0,0.0,5,305.5868853726437,13.876614351505616,0.1630959578482461,93.91655945777893
200,0.01,6,0.8,1.0,0.1,1,298.88917841787895,13.759111845375932,0.16135332367022265,85.82001090049744
200,0.01,6,0.8,1.0,0.1,3,301.12916154535355,13.803072361834,0.16192471766550814,83.63526797294617
200,0.01,6,0.8,1.0,0.1,5,303.29387494435315,13.851197283364916,0.1625480923798086,82.81994438171387
200,0.01,6,0.8,1.0,0.3,1,291.11847087566355,13.608493712935697,0.15892129187948834,68.79819059371948
200,0.01,6,0.8,1.0,0.3,3,292.2642368261301,13.632540145040675,0.15922031665538466,68.30002498626709
200,0.01,6,0.8,1.0,0.3,5,292.83926032055143,13.634966390485463,0.15924792865309406,66.29957246780396
200,0.01,6,1.0,0.7,0.0,1,323.6698360119491,14.152547757621559,0.16406673671398286,85.18287014961243
200,0.01,6,1.0,0.7,0.0,3,323.9731172393451,14.17510555141844,0.16430182996103432,83.8406732082367
200,0.01,6,1.0,0.7,0.0,5,325.8056059410863,14.212346707098993,0.16499194245685495,82.86183643341064
200,0.01,6,1.0,0.7,0.1,1,320.8755377331572,14.14680973094032,0.16412530895264535,76.18875741958618
200,0.01,6,1.0,0.7,0.1,3,322.47055558564455,14.179239148735888,0.16481357853672896,74.56323051452637
200,0.01,6,1.0,0.7,0.1,5,323.0623062256607,14.186634316171652,0.16479373524541213,74.88689112663269
200,0.01,6,1.0,0.7,0.3,1,312.33757471581384,14.035233790128185,0.16271540693543343,63.5414674282074
200,0.01,6,1.0,0.7,0.3,3,310.4296516617554,14.0048386642189,0.16243998138392193,62.45511722564697
200,0.01,6,1.0,0.7,0.3,5,313.7102947881863,14.032179043189757,0.16263651850555483,61.88798427581787
200,0.01,6,1.0,0.8,0.0,1,318.24955951861733,14.121640014958647,0.1636864414174439,88.51732563972473
200,0.01,6,1.0,0.8,0.0,3,321.2221308431814,14.118783656503524,0.16367634720603358,87.50095677375793
200,0.01,6,1.0,0.8,0.0,5,322.78228546956325,14.163339135492098,0.16464272561619636,86.67254042625427
200,0.01,6,1.0,0.8,0.1,1,316.3055081370713,14.078721231232143,0.16331115682712055,78.78147482872009
200,0.01,6,1.0,0.8,0.1,3,320.6176743350111,14.160379462895278,0.16450067318509412,77.53445363044739
200,0.01,6,1.0,0.8,0.1,5,319.53488213890586,14.16838306238151,0.16469876395631272,77.14734077453613
200,0.01,6,1.0,0.8,0.3,1,306.5141898944221,13.926840960658916,0.16198881054216627,65.1789903640747
200,0.01,6,1.0,0.8,0.3,3,306.3438171860814,13.925257938454605,0.1619729622959538,64.06792759895325
200,0.01,6,1.0,0.8,0.3,5,306.26766980153707,13.914378930440222,0.16184566382435261,64.08432364463806
200,0.01,6,1.0,1.0,0.0,1,308.1352935830971,13.923138157286214,0.16309015404982152,100.00487923622131
200,0.01,6,1.0,1.0,0.0,3,306.6442937481876,13.916183299284656,0.16305836552949016,96.94781422615051
200,0.01,6,1.0,1.0,0.0,5,307.3796641826102,13.898394287480201,0.1626813672009675,95.64481997489929
200,0.01,6,1.0,1.0,0.1,1,310.48250884570035,13.96165135028014,0.1633903723736309,88.40646600723267
200,0.01,6,1.0,1.0,0.1,3,305.89728533614823,13.894186182995721,0.16267601558197597,87.04898929595947
200,0.01,6,1.0,1.0,0.1,5,308.49802171779794,13.915751542476551,0.16297000999336111,85.19510746002197
200,0.01,6,1.0,1.0,0.3,1,296.59636346441073,13.681570814348422,0.15990370870044984,72.25144147872925
200,0.01,6,1.0,1.0,0.3,3,295.9353567784915,13.667325706090782,0.15977671691091028,71.51674580574036
200,0.01,6,1.0,1.0,0.3,5,294.89839528278674,13.642834904450929,0.15948510347506095,71.31785297393799
200,0.01,8,0.7,0.7,0.0,1,318.6027160452063,14.231818843213873,0.16376984244768003,227.6609604358673
200,0.01,8,0.7,0.7,0.0,3,325.7205510115235,14.389624501868655,0.1658508632559407,211.51780152320862
200,0.01,8,0.7,0.7,0.0,5,328.4843896760783,14.434526925842409,0.16665912722568094,201.77849125862122
200,0.01,8,0.7,0.7,0.1,1,324.6228717756178,14.38506733515728,0.1657900426459251,115.19955635070801
200,0.01,8,0.7,0.7,0.1,3,324.4994240447243,14.39266667704613,0.16611770915237808,113.19517254829407
200,0.01,8,0.7,0.7,0.1,5,328.5150427981954,14.460006474652246,0.16684588773709766,111.91584372520447
200,0.01,8,0.7,0.7,0.3,1,316.1845291551864,14.235076007868631,0.1643313140383596,75.06699895858765
200,0.01,8,0.7,0.7,0.3,3,316.8796482977515,14.251701899391627,0.16447123073455933,74.20421242713928
200,0.01,8,0.7,0.7,0.3,5,315.94077949515855,14.232281503409986,0.1643002511060716,73.70702290534973
200,0.01,8,0.7,0.8,0.0,1,312.78222930138975,14.105175546255307,0.16293835018820155,238.7715208530426
200,0.01,8,0.7,0.8,0.0,3,318.1956024291675,14.214998064398815,0.16422607030176484,219.40272498130798
200,0.01,8,0.7,0.8,0.0,5,319.88413669594377,14.270330741343404,0.1654085137806267,209.27146673202515
200,0.01,8,0.7,0.8,0.1,1,320.0609240818146,14.267872871856653,0.16493026813844414,119.2682249546051
200,0.01,8,0.7,0.8,0.1,3,321.69737359996867,14.303917122732578,0.1653619943571891,116.94929194450378
200,0.01,8,0.7,0.8,0.1,5,323.9399758951629,14.354177598319446,0.16622518738863604,115.28842449188232
200,0.01,8,0.7,0.8,0.3,1,312.78699562921116,14.138518828426418,0.16340981536071836,76.76341676712036
200,0.01,8,0.7,0.8,0.3,3,313.24992313506925,14.148543402536799,0.16350655867023048,74.96078109741211
200,0.01,8,0.7,0.8,0.3,5,312.0824711121545,14.133100883062262,0.16336529707019,73.59972929954529
200,0.01,8,0.7,1.0,0.0,1,305.2121162897777,13.976696125869314,0.16277804388895034,260.9598858356476
200,0.01,8,0.7,1.0,0.0,3,308.71531778872986,14.06296473166096,0.1640155494662996,239.66662454605103
200,0.01,8,0.7,1.0,0.0,5,313.46869277948366,14.136171126622589,0.16525349280776946,227.5880696773529
200,0.01,8,0.7,1.0,0.1,1,304.19731928274314,13.958664749757279,0.16321491686741113,132.56720995903015
200,0.01,8,0.7,1.0,0.1,3,304.33893842727855,13.969104490003737,0.16354332943240185,127.11446285247803
200,0.01,8,0.7,1.0,0.1,5,306.27985883300204,13.990854917850985,0.1639047888274377,126.55220627784729
200,0.01,8,0.7,1.0,0.3,1,297.4486240689621,13.818866186455285,0.16080395079625137,84.68021512031555
200,0.01,8,0.7,1.0,0.3,3,297.62195600256734,13.823671993222142,0.16084294150039913,83.42297983169556
200,0.01,8,0.7,1.0,0.3,5,298.29686556448877,13.847458747796285,0.16110404526878003,81.78951668739319
200,0.01,8,0.8,0.7,0.0,1,327.88364345788415,14.390423989511172,0.16523926631856412,231.65450811386108
200,0.01,8,0.8,0.7,0.0,3,327.3889302621542,14.361443321828745,0.16508005632784667,215.70948195457458
200,0.01,8,0.8,0.7,0.0,5,332.5576593870631,14.48271554190488,0.16672166379804126,206.76058650016785
200,0.01,8,0.8,0.7,0.1,1,333.03880741815146,14.54348711732499,0.16762231693081672,120.4381914138794
200,0.01,8,0.8,0.7,0.1,3,330.23412408856973,14.506813305343728,0.16736131498701856,117.13178133964539
200,0.01,8,0.8,0.7,0.1,5,330.59082953018464,14.491969621482504,0.1673705756231736,116.12486815452576
200,0.01,8,0.8,0.7,0.3,1,320.2298252720346,14.31625409159422,0.1651334718409599,77.7593719959259
200,0.01,8,0.8,0.7,0.3,3,320.5148160289192,14.32015809132163,0.16515920929293648,77.6058440208435
200,0.01,8,0.8,0.7,0.3,5,320.3279715537636,14.321353136604646,0.16519811319597885,76.76156401634216
200,0.01,8,0.8,0.8,0.0,1,324.1509681447145,14.354232072831891,0.16540893503558893,241.9955234527588
200,0.01,8,0.8,0.8,0.0,3,324.4007624682358,14.355857328828133,0.16582607130436722,224.13863611221313
200,0.01,8,0.8,0.8,0.0,5,325.91364818286945,14.39694140341947,0.16634893821160207,213.56641268730164
200,0.01,8,0.8,0.8,0.1,1,325.2330177831782,14.42064795166386,0.16659759239616567,124.3603744506836
200,0.01,8,0.8,0.8,0.1,3,325.4544537903099,14.412544877411943,0.1666340364615994,121.65143179893494
200,0.01,8,0.8,0.8,0.1,5,326.09832891156447,14.415532628015875,0.16675144028450284,119.70823097229004
200,0.01,8,0.8,0.8,0.3,1,316.5035878080093,14.283110475610435,0.1652895202817009,79.35520029067993
200,0.01,8,0.8,0.8,0.3,3,317.0099024134439,14.291300090708914,0.16535170199172944,78.53740549087524
200,0.01,8,0.8,0.8,0.3,5,313.85091424687016,14.21677685501937,0.1646040561888388,77.30597043037415
200,0.01,8,0.8,1.0,0.0,1,308.1800029707994,14.027859203958192,0.16350303946464498,265.00213074684143
200,0.01,8,0.8,1.0,0.0,3,310.98820306540983,14.0793028183165,0.16417883322560117,244.58886742591858
200,0.01,8,0.8,1.0,0.0,5,313.5142868929037,14.14760831625319,0.16564652083846737,234.31677651405334
200,0.01,8,0.8,1.0,0.1,1,309.3548083639178,14.07825137639089,0.16463178365919634,137.9475884437561
200,0.01,8,0.8,1.0,0.1,3,307.21987419835773,14.034679506242131,0.1642304239982826,134.10054230690002
200,0.01,8,0.8,1.0,0.1,5,308.0143918826192,14.024989998616867,0.16425655812130477,131.42283368110657
200,0.01,8,0.8,1.0,0.3,1,299.2070902027491,13.890148501527364,0.16219512653293666,88.69715547561646
